jurisdiction_name,jurisdiction_code,law_name,statute_citation,section_reference,category,subcategory,description,conditions,notes,extraction_date
Alaska,US-AK,Alaska Public Records Act,Citation not found,§ 40,Statutory Exemption,Personal Privacy,Information constituting invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.284712
Alaska,US-AK,Alaska Public Records Act,Citation not found,§ 40,Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.284717
Alaska,US-AK,Alaska Public Records Act,Citation not found,§ 40,Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.284723
Alaska,US-AK,Alaska Public Records Act,Citation not found,§ 40,Statutory Exemption,Security Information,Information affecting public safety,No specific conditions stated,Exemption type: Security Information,2025-09-26T13:52:18.284730
Arkansas,US-AR,Arkansas Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and based on documented costs,All fees must be reasonable and based on documented costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.286858
Arkansas,US-AR,Arkansas Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fee waiver available for demonstrated financial hardship,No specific conditions stated,Exemption type: Inability to Pay,2025-09-26T13:52:18.286866
Arkansas,US-AR,Arkansas Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fee waiver when request serves public interest,Fee waiver when request serves public interest,Exemption type: Public Interest,2025-09-26T13:52:18.286873
Arkansas,US-AR,Arkansas Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must notify requester of costs before processing,Must notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.286880
California,US-CA,California CPRA,Citation not found,See exemptions,Statutory Exemption,Other Exemption,No fees charged if duplication costs under $25,No fees charged if duplication costs under $25,Exemption type: $25 Threshold,2025-09-26T13:52:18.288704
California,US-CA,California CPRA,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must provide in requested format if available,Must provide in requested format if available,Exemption type: Electronic Format,2025-09-26T13:52:18.288711
California,US-CA,California CPRA,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must use most efficient reproduction method,Must use most efficient reproduction method,Exemption type: Lowest Cost Option,2025-09-26T13:52:18.288718
Connecticut,US-CT,Connecticut Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and not excessive,All fees must be reasonable and not excessive,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.291760
Connecticut,US-CT,Connecticut Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Freedom of Information Commission rejects speculative or excessive fees,No specific conditions stated,Exemption type: FOIC Oversight,2025-09-26T13:52:18.291770
Connecticut,US-CT,Connecticut Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,2025 cases show FOIC limiting agency fee demands,No specific conditions stated,Exemption type: Recent Enforcement,2025-09-26T13:52:18.291779
Connecticut,US-CT,Connecticut Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Required for reasonable-cost records to ensure access,No specific conditions stated,Exemption type: Free Production,2025-09-26T13:52:18.291787
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Law Enforcement,Active investigations and confidential sources,No specific conditions stated,Exemption type: Investigatory Records,2025-09-26T13:52:18.294095
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Financial Institution Records,"Personal financial details, bank records",No specific conditions stated,Exemption type: Financial Information,2025-09-26T13:52:18.294102
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Sealed adoption proceedings,No specific conditions stated,Exemption type: Adoption Records,2025-09-26T13:52:18.294109
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Working documents not yet final,No specific conditions stated,Exemption type: Preliminary Drafts,2025-09-26T13:52:18.294116
DC,US-DC,District of Columbia Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Informant identities and related information,No specific conditions stated,Exemption type: Confidential Sources,2025-09-26T13:52:18.294124
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and reflect actual costs,All fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.295472
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Should notify requester of costs before processing,Should notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.295479
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10002,Statutory Exemption,Personal Privacy,Information constituting invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.295495
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10002,Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.295500
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10002,Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.295505
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10002,Statutory Exemption,Attorney-Client Privilege,Legal advice and privileged communications,No specific conditions stated,Exemption type: Attorney-Client Privilege,2025-09-26T13:52:18.295511
Delaware,US-DE,Delaware Freedom of Information Act (FOIA),Citation not found,§ 10002,Statutory Exemption,Trade Secrets/Commercial,Proprietary business information,No specific conditions stated,Exemption type: Trade Secrets,2025-09-26T13:52:18.295517
Georgia,US-GA,Georgia Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees must be reasonable and based on actual costs,Fees must be reasonable and based on actual costs,Exemption type: Actual Cost Standard,2025-09-26T13:52:18.297791
Georgia,US-GA,Georgia Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Agencies cannot generate revenue from records requests,No specific conditions stated,Exemption type: No Profit,2025-09-26T13:52:18.297800
Georgia,US-GA,Georgia Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Required for requests over $25,No specific conditions stated,Exemption type: Advance Estimates,2025-09-26T13:52:18.297807
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and reflect actual costs,All fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.299400
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot use fees to discourage legitimate requests,No specific conditions stated,Exemption type: No Excessive Charges,2025-09-26T13:52:18.299408
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Should notify requester of costs before processing,Should notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.299414
Hawaii,US-HI,Hawaii Uniform Information Practices Act (UIPA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Provide cost estimates for extensive reproduction requests,No specific conditions stated,Exemption type: Written Estimates,2025-09-26T13:52:18.299422
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-105,Statutory Exemption,Personal Privacy,Information constituting invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.301539
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-105,Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.301544
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-105,Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.301550
Idaho,US-ID,Idaho Public Records Act,Citation not found,§ 74-105,Statutory Exemption,Trade Secrets/Commercial,Proprietary business information,No specific conditions stated,Exemption type: Trade Secrets,2025-09-26T13:52:18.301555
Indiana,US-IN,Indiana Access to Public Records Act (APRA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and reflect actual costs,All fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.303889
Indiana,US-IN,Indiana Access to Public Records Act (APRA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot use fees to discourage requests,No specific conditions stated,Exemption type: No Excessive Charges,2025-09-26T13:52:18.303897
Indiana,US-IN,Indiana Access to Public Records Act (APRA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Provide cost estimates for extensive requests,No specific conditions stated,Exemption type: Written Estimates,2025-09-26T13:52:18.303904
Indiana,US-IN,Indiana Access to Public Records Act (APRA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Clear explanation of fee structure and payment requirements,No specific conditions stated,Exemption type: Payment Terms,2025-09-26T13:52:18.303914
Indiana,US-IN,Indiana Access to Public Records Act (APRA),Citation not found,See exemptions,Statutory Exemption,Law Enforcement,"**Confidential by Law**: Records specifically made confidential by statute
**Voter Registration**: Certain voter registration information protected
**Public Safety**: Records that would jeopardize public safety or security
**Personal Privacy**: Information constituting invasion of personal privacy
**Law Enforcement**: Investigatory records and confidential sources","**Confidential by Law**: Records specifically made confidential by statute
**Voter Registration**: Certain voter registration information protected
**Public Safety**: Records that would jeopardize public safety or security
**Personal Privacy**: Information constituting invasion of personal privacy
*",From section: Specific Exemptions (IC 5-14-3-4(b)),2025-09-26T13:52:18.303939
Iowa,US-IA,Iowa Open Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees cannot be excessive or prohibitive,No specific conditions stated,Exemption type: Reasonableness Test,2025-09-26T13:52:18.305744
Iowa,US-IA,Iowa Open Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Should provide cost estimate for large requests,No specific conditions stated,Exemption type: Advance Estimates,2025-09-26T13:52:18.305751
Iowa,US-IA,Iowa Open Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Some agencies waive fees for public interest requests,No specific conditions stated,Exemption type: Fee Waiver,2025-09-26T13:52:18.305759
Iowa,US-IA,Iowa Open Records Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,May require advance payment for expensive requests,May require advance payment for expensive requests,Exemption type: Payment Timing,2025-09-26T13:52:18.305765
Kansas,US-KS,Kansas Open Records Act (KORA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and reflect actual costs,All fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.307462
Kansas,US-KS,Kansas Open Records Act (KORA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot charge more than actual cost of fulfillment,No specific conditions stated,Exemption type: No Profit Motive,2025-09-26T13:52:18.307470
Kansas,US-KS,Kansas Open Records Act (KORA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must notify requester of costs before processing,Must notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.307477
Kansas,US-KS,Kansas Open Records Act (KORA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Provide estimate for requests expected to exceed reasonable amount,No specific conditions stated,Exemption type: Written Estimate,2025-09-26T13:52:18.307486
Kentucky,US-KY,Kentucky Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees cannot be used to discourage requests,No specific conditions stated,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.309198
Kentucky,US-KY,Kentucky Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Some relief available for those unable to pay,No specific conditions stated,Exemption type: Indigent Exemptions,2025-09-26T13:52:18.309205
Kentucky,US-KY,Kentucky Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Consideration for fee reduction when disclosure serves public,Consideration for fee reduction when disclosure serves public,Exemption type: Public Interest,2025-09-26T13:52:18.309212
Kentucky,US-KY,Kentucky Open Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Provide cost estimates for extensive requests,No specific conditions stated,Exemption type: Written Estimates,2025-09-26T13:52:18.309218
Louisiana,US-LA,Louisiana Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Potential exemptions for news media requests,No specific conditions stated,Exemption type: Media Representatives,2025-09-26T13:52:18.310943
Louisiana,US-LA,Louisiana Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Consideration for requests serving public interest,No specific conditions stated,Exemption type: Public Interest,2025-09-26T13:52:18.310951
Louisiana,US-LA,Louisiana Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Possible fee reduction for financial hardship,No specific conditions stated,Exemption type: Indigent Requesters,2025-09-26T13:52:18.310958
Louisiana,US-LA,Louisiana Public Records Act,Citation not found,See exemptions,Statutory Exemption,Educational Records,Potential exemptions for academic research,No specific conditions stated,Exemption type: Educational Use,2025-09-26T13:52:18.310963
Louisiana,US-LA,Louisiana Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Exemptions detailed throughout LSA-R.S. 44:3-30,No specific conditions stated,Exemption type: Multiple Chapters,2025-09-26T13:52:18.310982
Louisiana,US-LA,Louisiana Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Various chapters addressing different record types,Various chapters addressing different record types,Exemption type: Specific Statutes,2025-09-26T13:52:18.310989
Louisiana,US-LA,Louisiana Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Detailed exemptions for numerous categories,No specific conditions stated,Exemption type: Comprehensive Coverage,2025-09-26T13:52:18.310996
Louisiana,US-LA,Louisiana Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Ongoing refinement of exemption categories,No specific conditions stated,Exemption type: Legislative Updates,2025-09-26T13:52:18.311003
Maryland,US-MD,Maryland Public Information Act (MPIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees may be waived when disclosure benefits public more than requester,Fees may be waived when disclosure benefits public more than requester,Exemption type: Public Interest Standard,2025-09-26T13:52:18.314675
Maryland,US-MD,Maryland Public Information Act (MPIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Consideration for fee reduction based on requester circumstances,No specific conditions stated,Exemption type: Financial Hardship,2025-09-26T13:52:18.314685
Maryland,US-MD,Maryland Public Information Act (MPIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,May require payment before processing costly requests,May require payment before processing costly requests,Exemption type: Advance Payment,2025-09-26T13:52:18.314692
Maryland,US-MD,Maryland Public Information Act (MPIA),Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must provide estimate for requests exceeding reasonable threshold,Must provide estimate for requests exceeding reasonable threshold,Exemption type: Fee Estimates,2025-09-26T13:52:18.314701
Minnesota,US-MN,Minnesota Government Data Practices Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Free on-site review of public data,No specific conditions stated,Exemption type: Inspection,2025-09-26T13:52:18.319695
Minnesota,US-MN,Minnesota Government Data Practices Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,First 100 pages free in many jurisdictions,No specific conditions stated,Exemption type: 100-Page Rule,2025-09-26T13:52:18.319703
Minnesota,US-MN,Minnesota Government Data Practices Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Some agencies waive fees for public benefit requests,No specific conditions stated,Exemption type: Public Interest,2025-09-26T13:52:18.319711
Minnesota,US-MN,Minnesota Government Data Practices Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must provide cost estimate for requests over $25,Must provide cost estimate for requests over $25,Exemption type: Advance Estimates,2025-09-26T13:52:18.319719
Mississippi,US-MS,Mississippi Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and not excessive,All fees must be reasonable and not excessive,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.321747
Mississippi,US-MS,Mississippi Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Fees cannot be used as means to deny access,No specific conditions stated,Exemption type: No Denial Tool,2025-09-26T13:52:18.321754
Mississippi,US-MS,Mississippi Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,All charges must comply with statutory provisions,All charges must comply with statutory provisions,Exemption type: Statutory Compliance,2025-09-26T13:52:18.321761
Mississippi,US-MS,Mississippi Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Best practice to notify requester of costs before processing,Best practice to notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.321768
Mississippi,US-MS,Mississippi Public Records Act,Citation not found,See exemptions,Statutory Exemption,Personnel Records,"Employee evaluations, disciplinary records where specifically exempted","Employee evaluations, disciplinary records where specifically exempted",Exemption type: Personnel Records,2025-09-26T13:52:18.321786
Mississippi,US-MS,Mississippi Public Records Act,Citation not found,See exemptions,Statutory Exemption,Law Enforcement,Active investigations where specifically protected by statute,Active investigations where specifically protected by statute,Exemption type: Law Enforcement,2025-09-26T13:52:18.321789
Mississippi,US-MS,Mississippi Public Records Act,Citation not found,See exemptions,Statutory Exemption,Attorney-Client Privilege,Legal advice specifically protected by law,Legal advice specifically protected by law,Exemption type: Attorney-Client Privilege,2025-09-26T13:52:18.321793
Mississippi,US-MS,Mississippi Public Records Act,Citation not found,See exemptions,Statutory Exemption,Medical Records,Protected health information under specific statutes,Protected health information under specific statutes,Exemption type: Medical Records,2025-09-26T13:52:18.321798
Mississippi,US-MS,Mississippi Public Records Act,Citation not found,See exemptions,Statutory Exemption,Educational Records,Student records protected under FERPA and state law,No specific conditions stated,Exemption type: Educational Records,2025-09-26T13:52:18.321804
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and reflect actual costs,All fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.324261
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Cannot charge more than actual cost of fulfillment,No specific conditions stated,Exemption type: No Profit Motive,2025-09-26T13:52:18.324270
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must notify requester of costs before processing,Must notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.324277
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Provide estimate for requests expected to exceed reasonable amount,No specific conditions stated,Exemption type: Written Estimate,2025-09-26T13:52:18.324286
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Various Missouri statutes create specific exemptions,Various Missouri statutes create specific exemptions,Exemption type: Records specifically exempted by statute,2025-09-26T13:52:18.324316
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See exemptions,Statutory Exemption,Personal Privacy,Records protected under federal privacy laws,No specific conditions stated,Exemption type: Federal Law Protections,2025-09-26T13:52:18.324321
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Records subject to pending court proceedings,Records subject to pending court proceedings,Exemption type: Ongoing Litigation,2025-09-26T13:52:18.324328
Missouri,US-MO,Missouri Sunshine Law,Citation not found,See exemptions,Statutory Exemption,Trade Secrets/Commercial,Trade secrets and proprietary data,No specific conditions stated,Exemption type: Confidential Business Information,2025-09-26T13:52:18.324333
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-111,Statutory Exemption,Personal Privacy,Information constituting invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.325996
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-111,Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.326001
Montana,US-MT,Montana Right to Know Act,Citation not found,§ 2-6-111,Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.326007
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and reflect actual costs,All fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.326817
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Should notify requester of costs before processing,Should notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.326824
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Statutory Exemption,Personal Privacy,Information constituting invasion of personal privacy,No specific conditions stated,Exemption type: Personal Privacy,2025-09-26T13:52:18.326838
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Statutory Exemption,Law Enforcement,Investigatory records and confidential sources,No specific conditions stated,Exemption type: Law Enforcement,2025-09-26T13:52:18.326842
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Statutory Exemption,Personnel Records,Employee evaluations and disciplinary records,No specific conditions stated,Exemption type: Personnel Records,2025-09-26T13:52:18.326847
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Statutory Exemption,Attorney-Client Privilege,Legal advice and privileged communications,No specific conditions stated,Exemption type: Attorney-Client Privilege,2025-09-26T13:52:18.326852
Nebraska,US-NE,Nebraska Public Records Act,Citation not found,"§ 84-712, Rev. Stat. § 84-712",Statutory Exemption,Trade Secrets/Commercial,Proprietary business information,No specific conditions stated,Exemption type: Trade Secrets,2025-09-26T13:52:18.326856
Nevada,US-NV,Nevada Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,All fees must be reasonable and reflect actual costs,All fees must be reasonable and reflect actual costs,Exemption type: Reasonableness Standard,2025-09-26T13:52:18.328354
Nevada,US-NV,Nevada Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Certain records may be exempt from fees under specific provisions,Certain records may be exempt from fees under specific provisions,Exemption type: Fee Waivers,2025-09-26T13:52:18.328361
Nevada,US-NV,Nevada Public Records Act,Citation not found,See exemptions,Statutory Exemption,Other Exemption,Must notify requester of costs before processing,Must notify requester of costs before processing,Exemption type: Advance Notice,2025-09-26T13:52:18.328367
